DATA_AS_OF,CLUSTER_ID,AGENCY,PARTNER,PARTNER2,DONOR,ADMIN1_ID,ADMIN2_ID,area_type,STATUS_ACTIVITY,ACTIVITY,START_ACTIVITY,END_ACTIVITY,BENEF_HH,BENEF_IND,Oblast_Name,Raion_Name
févr.16,Food Security,World Food Programme,,,,1400000000,1410200000,GCA,Ongoing,Other,2.16,,,,Donetska,Avdiivka
févr.16,Protection,United Nations Children's Fund,,,,1400000000,1410200000,GCA,Ongoing,MRE activities,2.11,,,,Donetska,Avdiivka
févr.16,Protection,Danish Refugee Council,,,,1400000000,1410200000,GCA,Completed,MRE activities,2.12,févr.12,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,Adventist Development and Relief Agency,,,,1400000000,1410200000,GCA,Completed,Other,7.15,juil.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,Save the Children International,,,,1400000000,1410200000,GCA,Ongoing,Shelter Repairs,9.15,févr.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,Save the Children International,,,,1400000000,1410200000,GCA,Ongoing,Shelter Repairs,9.15,févr.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,NFI distributions,2.15,févr.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,NFI distributions,2.15,févr.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,2.15,févr.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,NFI distributions,2.15,févr.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,4.15,avr.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,NFI distributions,4.15,avr.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,Danish Refugee Council,,,,1400000000,1410200000,GCA,Planned,Other,4.16,déc.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,NFI distributions,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,NFI distributions,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,NFI distributions,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Ongoing,Winterization cash grant,9.15,févr.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,2.15,févr.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,aoűt.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,10.15,oct.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,2.16,févr.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,2.16,févr.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,Danish Refugee Council,,,,1400000000,1410200000,GCA,Planned,Shelter Repairs,4.16,déc.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,Danish Refugee Council,,,,1400000000,1410200000,GCA,Planned,Shelter Repairs,4.16,déc.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,Danish Refugee Council,,,,1400000000,1410200000,GCA,Planned,Shelter Repairs,4.16,déc.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,Danish Refugee Council,,,,1400000000,1410200000,GCA,Planned,Shelter Repairs,4.16,déc.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,Danish Refugee Council,,,,1400000000,1410200000,GCA,Planned,Shelter reconstruction,4.16,déc.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,2.16,févr.16,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,2.15,févr.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,aoűt.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,10.15,oct.15,,,Donetska,Avdiivka
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Avdiivka
févr.16,Water Sanitation Hygiene,People In Need,,,,1400000000,1410200000,GCA,Ongoing,Provision of household water storage ,12.15,,,,Donetska,Avdiivka
févr.16,Health & Nutrition,Premiere Urgence - Aide Medicale Internationale,,,,1400000000,1410200000,GCA,Planned,Nutrition activities for PLW,5.16,avr.17,,,Donetska,Avdiivka
févr.16,Health & Nutrition,Premiere Urgence - Aide Medicale Internationale,,,,1400000000,1410200000,GCA,Planned,IYCF promotion campaign ,5.16,avr.17,,,Donetska,Avdiivka
janv.16,Health & Nutrition,Premiere Urgence - Aide Medicale Internationale,,,,1400000000,1410200000,GCA,Planned,Nutrition activities for PLW,5.16,avr.17,,,Donetska,Avdiivka
janv.16,Health & Nutrition,Premiere Urgence - Aide Medicale Internationale,,,,1400000000,1410200000,GCA,Planned,IYCF promotion campaign ,5.16,avr.17,,,Donetska,Avdiivka
janv.16,Protection,Danish Refugee Council,,,,1400000000,1410200000,GCA,Completed,MRE activities,2.16,,,,Donetska,Avdiivka
janv.16,Protection,Swiss Foundation for Mine Action,,,,1400000000,1410200000,GCA,Completed,MRE activities,2.16,,,,Donetska,Avdiivka
janv.16,Protection,Community Organization Union Amicus,,,,1400000000,1410200000,GCA,Ongoing,Establish-strengthen protection referral pathways and legislative FW,1.05,déc.16,,,Donetska,Avdiivka
janv.16,Protection,Community Organization Union Amicus,,,,1400000000,1410200000,GCA,Ongoing,Psychosocial support,1.05,déc.16,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,2.16,févr.16,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Ongoing,Winterization cash grant,9.15,févr.16,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,Adventist Development and Relief Agency,,,,1400000000,1410200000,GCA,Completed,Other,7.15,juil.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,Save the Children International,,,,1400000000,1410200000,GCA,Ongoing,Shelter Repairs,9.15,févr.16,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,Save the Children International,,,,1400000000,1410200000,GCA,Ongoing,Shelter Repairs,9.15,févr.16,,,Donetska,Avdiivka
janv.16,Water Sanitation Hygiene,People In Need,,,,1400000000,1410200000,GCA,Ongoing,Other,12.15,,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,2.15,févr.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,aoűt.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,10.15,oct.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,2.15,févr.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,2.15,févr.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,2.15,févr.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,2.15,févr.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,4.15,avr.15,,,Donetska,Avdiivka
janv.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410200000,GCA,Completed,Winterization cash grant,4.15,avr.15,,,Donetska,Avdiivka
févr.16,Education,United Nations Children's Fund,,,,1400000000,1410300000,GCA,Ongoing,Emergency repairs to educational infrastructure inclusive of Water Sanitation Hygiene,3.15,,,,Donetska,Artemivsk
févr.16,Education,Save the Children International,,,,1400000000,1410300000,GCA,Completed,Capacity building for teachers,1.16,févr.16,,,Donetska,Artemivsk
févr.16,Water Sanitation Hygiene,Adventist Development and Relief Agency,United Nations Children's Fund,,,1400000000,1410300000,GCA,Completed,Distribution of hygine items-kits,2.16,mars.16,,,Donetska,Artemivsk
févr.16,Food Security,World Food Programme,,,,1400000000,1410300000,GCA,Ongoing,Other,2.16,,,,Donetska,Artemivsk
févr.16,Livelihoods & Early Recovery & Early Recovery,People In Need,,,,1400000000,1410300000,GCA,Ongoing,Other,2.16,,,,Donetska,Artemivsk
févr.16,Livelihoods & Early Recovery & Early Recovery,International Organization for Migration,,,,1400000000,1410300000,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,2.16,,,,Donetska,Artemivsk
févr.16,Livelihoods & Early Recovery & Early Recovery,International Organization for Migration,,,,1400000000,1410300000,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,2.16,,,,Donetska,Artemivsk
févr.16,Protection,Association of Children's and Family Psychologists,,,,1400000000,1410300000,GCA,Ongoing,Other,2.16,,,,Donetska,Artemivsk
févr.16,Protection,Association of Children's and Family Psychologists,,,,1400000000,1410300000,GCA,Ongoing,Psychosocial support,2.16,,,,Donetska,Artemivsk
févr.16,Protection,Right to Protection,,,,1400000000,1410300000,GCA,Ongoing,Advocacy interventions,2.16,,,,Donetska,Artemivsk
févr.16,Protection,Right to Protection,,,,1400000000,1410300000,GCA,Ongoing,Legal aid-counseling,2.16,,,,Donetska,Artemivsk
févr.16,Protection,United Nations Children's Fund,,,,1400000000,1410300000,GCA,Ongoing,MRE activities,2.11,,,,Donetska,Artemivsk
févr.16,Protection,United Nations Children's Fund,,,,1400000000,1410300000,GCA,Ongoing,MRE activities,2.11,,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,International Organization for Migration,,,,1400000000,1410300000,GCA,Ongoing,Collective Center repairs and management,3.15,déc.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,International Organization for Migration,,,,1400000000,1410300000,GCA,Ongoing,Collective Center repairs and management,7.15,déc.15,,,Donetska,Artemivsk
févr.16,Protection,Danish Refugee Council,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.12,févr.12,,,Donetska,Artemivsk
févr.16,Protection,Danish Refugee Council,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.12,févr.12,,,Donetska,Artemivsk
févr.16,Protection,Danish Refugee Council,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.12,févr.12,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,United Nations Development Programme,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,févr.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Adventist Development and Relief Agency,,,,1400000000,1410300000,GCA,Completed,Other,7.15,juil.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Adventist Development and Relief Agency,,,,1400000000,1410300000,GCA,Completed,Other,7.15,juil.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Adventist Development and Relief Agency,,,,1400000000,1410300000,GCA,Completed,Other,7.15,juil.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,All Ukrainian Charity Child Well-Being Fund Ukraine,Ukrainian Red Cross Society,,,1400000000,1410300000,GCA,Completed,NFI distributions,4.15,avr.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,All Ukrainian Charity Child Well-Being Fund Ukraine,Ukrainian Red Cross Society,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,nov.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Catholic Relief Services,,,,1400000000,1410300000,GCA,Completed,Other,7.15,aoűt.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Catholic Relief Services,Caritas Ukraine,,,1400000000,1410300000,GCA,Ongoing,Other,9.15,févr.16,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,IDPs Help Center,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,IDPs Help Center,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,IDPs Help Center,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,IDPs Help Center,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Plich-o-Plich,IDPs Help Center,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Plich-o-Plich,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Save Ukraine Help Center,,,,1400000000,1410300000,GCA,Completed,NFI distributions,11.15,nov.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Save Ukraine Help Center,,,,1400000000,1410300000,GCA,Completed,NFI distributions,11.15,nov.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Save Ukraine Help Center,,,,1400000000,1410300000,GCA,Completed,NFI distributions,11.15,nov.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Caritas Ukraine,,,,1400000000,1410300000,GCA,Completed,Other,9.15,janv.16,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,3.15,mars.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,3.15,mars.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,3.15,mars.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,3.15,mars.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Other,5.15,sept.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,United Nations High Comissioner for Refugees,,,,1400000000,1410300000,GCA,Completed,NFI distributions,12.14,déc.14,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,United Nations High Comissioner for Refugees,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,International Organization for Migration,,,,1400000000,1410300000,GCA,Ongoing,NFI distributions,7.15,déc.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,12.14,déc.14,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,2.15,févr.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Distribution of solid fuel and heaters,12.14,déc.14,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Adventist Development and Relief Agency,,,,1400000000,1410300000,GCA,Completed,Shelter Repairs,12.15,déc.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,United Nations High Comissioner for Refugees,,,,1400000000,1410300000,GCA,Completed,NFI distributions,10.15,oct.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,Distribution of solid fuel and heaters,12.14,déc.14,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,12.14,déc.14,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,janv.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,People In Need,,,,1400000000,1410300000,GCA,Completed,NFI distributions,2.15,févr.15,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,United Nations High Comissioner for Refugees,,,,1400000000,1410300000,GCA,Completed,Distribution of solid fuel and heaters,12.15,févr.16,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Polish Center for International Aid,Ukrainian Frontiers,,,1400000000,1410300000,GCA,Ongoing,Cash for rent or other shelter-linked monetized solutions,12.15,mai.16,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,Polish Center for International Aid,Ukrainian Frontiers,,,1400000000,1410300000,GCA,Ongoing,Cash for rent or other shelter-linked monetized solutions,12.15,mai.16,,,Donetska,Artemivsk
janv.16,Livelihoods & Early Recovery & Early Recovery,People In Need,,,,1400000000,1410300000,GCA,Ongoing,Employment and income generation of affected populations,2.16,,,,Donetska,Artemivsk
janv.16,Education,Save the Children International,,,,1400000000,1410300000,GCA,Completed,Capacity building for teachers,1.16,févr.16,,,Donetska,Artemivsk
janv.16,Protection,Swiss Foundation for Mine Action,,,,1400000000,1410300000,GCA,Completed,MRE activities,1.12,janv.12,,,Donetska,Artemivsk
janv.16,Protection,Swiss Foundation for Mine Action,,,,1400000000,1410300000,GCA,Completed,MRE activities,1.12,janv.12,,,Donetska,Artemivsk
janv.16,Protection,Swiss Foundation for Mine Action,,,,1400000000,1410300000,GCA,Completed,MRE activities,1.12,janv.12,,,Donetska,Artemivsk
janv.16,Protection,Danish Refugee Council,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,Danish Refugee Council,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
