Date,cluster_name,org_name,partner #1_name,partner #2_name,ADMIN1_ID,ADMIN1_NAME_ENG,ADMIN2_ID,ADMIN2_NAME_UKR,area_type,status_name,ACTIVITY,ACTIVITY_START,ACTIVITY_END,NUMBER_REACHED,COMMENTS
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1421500000,Volnovaskyi,GCA,Completed,B. Assessments & monitoring,21-Jun-16,30-Dec-99,0,
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1423300000,Marinskyi,GCA,Completed,B. Assessments & monitoring,12-Jul-16,30-Dec-99,0,
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1421700000,Volodarskyi,GCA,Completed,B. Assessments & monitoring,12-Apr-16,30-Dec-99,0,
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1424800000,Telmanivskyi,GCA,Completed,B. Assessments & monitoring,13-May-16,30-Dec-99,0,
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1423300000,Marinskyi,GCA,Completed,F. Provision of targeted services,19-Jan-16,30-Dec-99,24,
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1423300000,Marinskyi,GCA,Completed,F. Provision of targeted services,21-Jan-16,30-Dec-99,30,
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1423300000,Marinskyi,GCA,Completed,F. Provision of targeted services,04-Feb-16,30-Dec-99,17,
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1421500000,Volnovaskyi,GCA,Completed,F. Provision of targeted services,05-Feb-16,30-Dec-99,17,
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1423300000,Marinskyi,GCA,Completed,F. Provision of targeted services,17-Feb-16,30-Dec-99,13,
01-Aug-16,Protection,Danish Refugee Council,,,1400000000,Donetska,1421500000,Volnovaskyi,GCA,Ongoing,F. Provision of targeted services,01-Apr-16,30-Sep-16,34,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,6300000000,Kharkivska,6322200000,Zachepylivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,6,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,6300000000,Kharkivska,6321700000,Zmiivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,49,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,6300000000,Kharkivska,6322600000,Zolochivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,92,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,6300000000,Kharkivska,6310100000,Kharkiv,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,1151,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2310400000,Berdiansk,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,684,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2324500000,Pryazovskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,10,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2320900000,Vasylivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,45,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2321500000,Vilnianskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,62,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2323000000,Melitopolskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,33,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2321800000,Huliaipilskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,51,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2320300000,Yakymivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,5,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2312500000,Enerhodar,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,22,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2310100000,Zaporizhzhia,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,792,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2322400000,Kamiansko-Dniprovskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,24,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2323000000,Melitopolskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,27,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2322700000,Kuibyshevskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,67,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2320600000,Berdianskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,1,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2322700000,Kuibyshevskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,4,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2310700000,Melitopol,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,470,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2323000000,Melitopolskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,9,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2323300000,Mykhailivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,6,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,2300000000,Zaporizska,2324500000,Pryazovskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,14,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1200000000,Dnipropetrovska,1224800000,Synelnykivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,15,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1200000000,Dnipropetrovska,1225000000,Solonianskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,17,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1200000000,Dnipropetrovska,1225200000,Sofiivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,14,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1200000000,Dnipropetrovska,1225400000,Tomakivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,10,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1200000000,Dnipropetrovska,1225600000,Tsarychanskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,16,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1200000000,Dnipropetrovska,1221800000,Kryvorizkyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,9,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1200000000,Dnipropetrovska,1225800000,Shyrokivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,12,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1200000000,Dnipropetrovska,1221400000,Dnipropetrovskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,21,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1400000000,Donetska,1420900000,Artemivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,8,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1400000000,Donetska,1410600000,Horlivka,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,56,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1400000000,Donetska,1411200000,Dzerzhynsk,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,38,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Right to Protection,,1400000000,Donetska,1420900000,Artemivskyi,GCA,Ongoing,B. Assessments & monitoring,18-Feb-16,31-Dec-16,17,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6324800000,Sakhnovshchynskyi,GCA,Completed,F. Provision of targeted services,14-Jun-16,14-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,5900000000,Sumska,5920900000,Burynskyi,GCA,Completed,F. Provision of targeted services,15-Jun-16,15-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6312000000,Chuhuiv,GCA,Completed,F. Provision of targeted services,15-Jun-16,16-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6321800000,Dvorichanskyi,GCA,Completed,F. Provision of targeted services,15-Jun-16,15-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,PO “Vinnitsa Human Rights Group”,,7100000000,Cherkaska,7110200000,Vatutine,GCA,Completed,F. Provision of targeted services,15-Jun-16,15-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,PO “Vinnitsa Human Rights Group”,,6800000000,Khmelnytska,6825000000,Khmelnytskyi,GCA,Completed,F. Provision of targeted services,15-Jun-16,15-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Tenth of April,,4800000000,Mykolaivska,4823900000,Kryvoozerskyi,GCA,Completed,F. Provision of targeted services,15-Jun-16,15-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,5300000000,Poltavska,5310900000,Myrhorod,GCA,Completed,F. Provision of targeted services,16-Jun-16,16-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,1800000000,Zhytomyrska,1810700000,Korosten,GCA,Completed,F. Provision of targeted services,16-Jun-16,16-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,2600000000,Ivano-Frankivska,2610600000,Kolomyia,GCA,Completed,F. Provision of targeted services,16-Jun-16,16-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Tenth of April,,5100000000,Odeska,5121200000,Berezivskyi,GCA,Completed,F. Provision of targeted services,16-Jun-16,16-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Tenth of April,,4800000000,Mykolaivska,4822700000,Domanivskyi,GCA,Completed,F. Provision of targeted services,16-Jun-16,16-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6324600000,Pechenizkyi,GCA,Completed,F. Provision of targeted services,17-Jun-16,17-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6320800000,Bohodukhivskyi,GCA,Completed,F. Provision of targeted services,17-Jun-16,17-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6323500000,Krasnokutskyi,GCA,Completed,F. Provision of targeted services,17-Jun-16,17-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,5300000000,Poltavska,5320400000,Hadiatskyi,GCA,Completed,F. Provision of targeted services,21-Jun-16,21-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6312000000,Chuhuiv,GCA,Completed,F. Provision of targeted services,21-Jun-16,22-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6321600000,Vovchanskyi,GCA,Completed,F. Provision of targeted services,21-Jun-16,21-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,PO “Vinnitsa Human Rights Group”,,500000000,Vinnytska,,,GCA,Completed,F. Provision of targeted services,21-Jun-16,21-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Tenth of April,,3500000000,Kirovohradska,,,GCA,Ongoing,F. Provision of targeted services,21-Jun-16,30-Dec-99,0,
01-Aug-16,Protection,Danish Refugee Council,Tenth of April,,3500000000,Kirovohradska,3510100000,Kirovohrad,GCA,Ongoing,F. Provision of targeted services,21-Jun-16,30-Dec-99,0,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,1800000000,Zhytomyrska,1822500000,Korostyshivskyi,GCA,Completed,F. Provision of targeted services,22-Jun-16,22-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6323300000,Krasnohradskyi,GCA,Completed,F. Provision of targeted services,22-Jun-16,22-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,PO “Vinnitsa Human Rights Group”,,7100000000,Cherkaska,7120900000,Zhashkivskyi,GCA,Completed,F. Provision of targeted services,22-Jun-16,22-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,PO “Vinnitsa Human Rights Group”,,500000000,Vinnytska,,,GCA,Completed,F. Provision of targeted services,22-Jun-16,22-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,,,1200000000,Dnipropetrovska,1213000000,Synelnykove,GCA,Completed,F. Provision of targeted services,22-Jun-16,22-Jun-16,2,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,5300000000,Poltavska,5323400000,Novosanzharskyi,GCA,Completed,F. Provision of targeted services,23-Jun-16,23-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,2600000000,Ivano-Frankivska,2622000000,Dolynskyi,GCA,Completed,F. Provision of targeted services,23-Jun-16,23-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6320200000,Balakliiskyi,GCA,Completed,F. Provision of targeted services,23-Jun-16,23-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,PO “Vinnitsa Human Rights Group”,,500000000,Vinnytska,,,GCA,Completed,F. Provision of targeted services,23-Jun-16,23-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6310400000,Izium,GCA,Completed,F. Provision of targeted services,24-Jun-16,24-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6320400000,Barvinkivskyi,GCA,Completed,F. Provision of targeted services,24-Jun-16,24-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6322200000,Zachepylivskyi,GCA,Completed,F. Provision of targeted services,24-Jun-16,24-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,1800000000,Zhytomyrska,1822500000,Korostyshivskyi,GCA,Completed,F. Provision of targeted services,29-Jun-16,29-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6311200000,Liubotyn,GCA,Completed,F. Provision of targeted services,29-Jun-16,29-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6325700000,Shevchenkivskyi,GCA,Completed,F. Provision of targeted services,29-Jun-16,29-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6321400000,Velykoburlutskyi,GCA,Completed,F. Provision of targeted services,29-Jun-16,29-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Chernihiv Public Committee for Human Rights Protection,,5300000000,Poltavska,5320600000,Hlobynskyi,GCA,Completed,F. Provision of targeted services,30-Jun-16,30-Jun-16,0,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,23,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,8,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,10,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,15,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,13,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,6,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,7,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,1,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,3,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,1,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,36,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,21,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,12,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,5,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,1,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,194,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,96,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,92,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,3,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,4,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,1,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,16,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,5,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,10,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,10,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,10,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,10,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,5,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,10,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,6,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,3,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,3,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,1,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,1,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,1,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6321000000,Borivskyi,GCA,Completed,F. Provision of targeted services,30-Jun-16,30-Jun-16,0,
01-Aug-16,Protection,Danish Refugee Council,Kharkiv Human Rights Protection Group,,6300000000,Kharkivska,6311200000,Liubotyn,GCA,Completed,F. Provision of targeted services,30-Jun-16,30-Jun-16,0,
01-Aug-16,Protection,First Zaporizhzhia local center providing free secondary legal aid,,,2300000000,Zaporizska,2310100000,Zaporizhzhia,GCA,Ongoing,A. Advocacy,01-Jan-16,30-Dec-99,0,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,9,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,8,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,51,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,18,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,23,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,1,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,1,
01-Aug-16,Protection,European Commission Humanitarian Aid Department and Civil Protection,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,2,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,5,
01-Aug-16,Protection,Norwegian Ministry of Foreign Affairs,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,25,
01-Aug-16,Protection,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,1400000000,Donetska,,,GCA,Ongoing,F. Provision of targeted services,01-Jan-16,01-Aug-16,3,
