Date,cluster_name,org_name,partner #1_name,partner #2_name,ADMIN1_NAME_ENG,ADMIN2_NAME_UKR,area_type,status_name,ACTIVITY,ACTIVITY_START,ACTIVITY_END,NUMBER_REACHED
01-Feb-16,Livelihoods,X40FC9DA54367614B,,,Zaporizka,Бердянськ,GCA,Ongoing,Other,,,0
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Donetska,Артемівськ,GCA,Ongoing,Other,,,52
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Donetska,Краматорськ,GCA,Ongoing,Other,,,48
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Donetska,Добропілля,GCA,Ongoing,Other,,,35
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Donetska,Костянтинівка,GCA,Ongoing,Other,,,21
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Donetska,Дружківка,GCA,Ongoing,Other,,,14
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Donetska,Слов'янськ,GCA,Ongoing,Other,,,41
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Donetska,Красний Лиман,GCA,Ongoing,Other,,,15
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Donetska,Димитров,GCA,Ongoing,Other,,,3
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Donetska,Дзержинськ,GCA,Ongoing,Other,,,1
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Luhanska,Кремінський,GCA,Ongoing,Other,,,15
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Luhanska,Старобільський,GCA,Ongoing,Other,,,6
01-Feb-16,Livelihoods,XC6E1EBE7BF47C7A5,,,Luhanska,Старобільський,GCA,Ongoing,Other,,,14
01-Feb-16,Livelihoods,XD02856D014B490C5,,,Kyiv,,GCA,Ongoing,Other,,,915
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Odeska,Одеса,GCA,Ongoing,Other,,,55
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Zaporizka,Токмацький,GCA,Ongoing,Other,,,12
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Zaporizka,Бердянський,GCA,Ongoing,Other,,,20
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Kharkivska,Розівський,GCA,Ongoing,Other,,,12
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Kharkivska,Чугуїв,GCA,Ongoing,Other,,,18
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Kharkivska,Ізюм,GCA,Ongoing,Other,,,54
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Kharkivska,Ізюм,GCA,Ongoing,Other,,,12
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Kharkivska,Борівський,GCA,Ongoing,Other,,,17
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Kharkivska,Харківський,GCA,Ongoing,Other,,,94
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Слов'янськ,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,61
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Костянтинівський,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,25
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Дружківка,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,32
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Артемівськ,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,20
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Добропілля,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,3
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Luhanska,Сватівський,GCA,Ongoing,Other,,,33
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Luhanska,Новоайдарський,GCA,Ongoing,Other,,,21
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Luhanska,Рубіжне,GCA,Ongoing,Other,,,34
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Odeska,Іллічівськ,GCA,Ongoing,Other,,,4
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Poltavska,Миргородський,GCA,Ongoing,Other,,,9
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Dnipropetrovska,Новомосковськ,GCA,Ongoing,Other,,,20
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Dnipropetrovska,Павлоград,GCA,Ongoing,Other,,,22
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Zaporizka,Запоріжжя,GCA,Ongoing,Other,,,66
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Poltavska,Полтава,GCA,Ongoing,Other,,,79
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Краматорськ,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,57
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Luhanska,Сєвєродонецьк,GCA,Ongoing,Other,,,78
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Sumska,Сумський,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,60
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Mykolaivska,Миколаїв,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,17
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Kirovohradska,Кіровоград,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,18
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Kirovohradska,Олександрія,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,11
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Добропілля,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,43
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Красноармійськ,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,67
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Добропільський,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,15
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Добропільський,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,22
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Димитров,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,36
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Luhanska,Кремінський,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,39
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Селидове,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,23
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Donetska,Артемівськ,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,14
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Luhanska,Старобільський,GCA,Ongoing,Improved income-generation capacity of the most vulnerable people,,,41
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Kyiv,,GCA,Ongoing,Other,,,90
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Odeska,Одеса,GCA,Ongoing,Other,,,52
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Zhytomyrska,Житомирський,GCA,Ongoing,Other,,,119
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Khmelnytska,Хмельницький,GCA,Ongoing,Other,,,67
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Lvivska,Львів,GCA,Ongoing,Other,,,150
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Vinnytska,Вінниця,GCA,Ongoing,Other,,,85
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Khersonska,Херсон,GCA,Ongoing,Other,,,62
01-Feb-16,Livelihoods,XA2A8179B4AD787F4,,,Cherkaska,Черкаси,GCA,Ongoing,Other,,,95
01-Feb-16,Livelihoods,XA8FE14435FEC60EE,,,Donetska,Добропілля,GCA,Ongoing,"Training/re-training , vocational education of affected people",,,50
01-Feb-16,Livelihoods,XA8FE14435FEC60EE,,,Donetska,Мар'їнський,GCA,Ongoing,Repair and rehabilitation project,,,0
01-Feb-16,Livelihoods,XA8FE14435FEC60EE,,,Donetska,Мар'їнський,GCA,Completed,Repair and rehabilitation project,,,15000
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Добропілля,GCA,Completed,Repair and rehabilitation project,15-May-15,20-Jan-16,340
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Добропілля,GCA,Completed,Repair and rehabilitation project,15-Apr-15,13-Jan-16,287
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Добропілля,GCA,Completed,Repair and rehabilitation project,15-May-15,13-Jan-16,50
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Добропілля,GCA,Completed,Repair and rehabilitation project,14-Apr-15,26-Feb-16,120
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Дружківка,GCA,Completed,Repair and rehabilitation project,15-Apr-15,12-Jan-16,120
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Краматорськ,GCA,Completed,Repair and rehabilitation project,15-May-15,24-Feb-16,210
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Красноармійськ,GCA,Ongoing,Repair and rehabilitation project,15-Jun-15,25-Mar-15,40
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Маріуполь,GCA,Completed,Repair and rehabilitation project,15-Jun-15,09-Feb-16,600
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Слов'янськ,GCA,Completed,Repair and rehabilitation project,15-Mar-15,16-Mar-16,42000
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Слов'янськ,GCA,Ongoing,Repair and rehabilitation project,15-May-15,20-Mar-16,500
01-Feb-16,Livelihoods,X919DB122070E029D,,,Luhanska,Рубіжне,GCA,Ongoing,Repair and rehabilitation project,15-Mar-15,31-Mar-15,10500
01-Feb-16,Livelihoods,X919DB122070E029D,,,Luhanska,Лисичанськ,GCA,Ongoing,Repair and rehabilitation project,15-Mar-15,20-Mar-15,7000
01-Feb-16,Livelihoods,X919DB122070E029D,,,Luhanska,Сєвєродонецьк,GCA,Ongoing,Repair and rehabilitation project,15-Apr-15,15-Apr-15,6000
01-Feb-16,Livelihoods,X919DB122070E029D,,,Luhanska,Кремінський,GCA,Completed,Repair and rehabilitation project,15-May-15,25-Feb-16,100
01-Feb-16,Livelihoods,X919DB122070E029D,,,Luhanska,Кремінський,GCA,Completed,Repair and rehabilitation project,15-May-15,25-Feb-16,3500
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Добропілля,GCA,Completed,Repair and rehabilitation project,12-Oct-15,25-Feb-16,16300
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Краматорськ,GCA,Ongoing,Repair and rehabilitation project,11-Jan-16,18-Mar-16,226748
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Слов'янськ,GCA,Ongoing,Repair and rehabilitation project,15-Jan-16,31-Mar-16,3882000
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Слов'янськ,GCA,Ongoing,Repair and rehabilitation project,29-Dec-15,06-May-16,16000
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Слов'янськ,GCA,Ongoing,Repair and rehabilitation project,16-Jan-15,31-Mar-15,1050
01-Feb-16,Livelihoods,X919DB122070E029D,,,Luhanska,Сєвєродонецьк,GCA,Ongoing,Start-up grants to SMEs,06-Aug-15,30-Apr-16,22
01-Feb-16,Livelihoods,X919DB122070E029D,,,Odeska,Одеса,GCA,Ongoing,Start-up grants to SMEs,06-Aug-15,30-Apr-16,5
01-Feb-16,Livelihoods,X919DB122070E029D,,,Poltavska,Полтава,GCA,Ongoing,Start-up grants to SMEs,06-Aug-15,30-Apr-16,6
01-Feb-16,Livelihoods,X919DB122070E029D,,,Kharkivska,Харків,GCA,Ongoing,Start-up grants to SMEs,06-Aug-15,30-Apr-16,15
01-Feb-16,Livelihoods,X919DB122070E029D,,,Zaporizka,Запоріжжя,GCA,Ongoing,Start-up grants to SMEs,06-Aug-15,30-Apr-16,6
01-Feb-16,Livelihoods,X919DB122070E029D,,,Dnipropetrovska,Дніпропетровськ,GCA,Ongoing,Start-up grants to SMEs,06-Aug-15,30-Apr-16,15
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Краматорськ,GCA,Ongoing,Start-up grants to SMEs,06-Aug-15,30-Apr-16,49
01-Feb-16,Livelihoods,X919DB122070E029D,,,Luhanska,Сєвєродонецьк,GCA,Ongoing,Start-up grants to SMEs,06-Aug-15,30-Apr-16,36
01-Feb-16,Livelihoods,X919DB122070E029D,,,Kyiv,,GCA,Completed,Psychological recovery and labor mobility of affected people,21-Sep-15,29-Feb-16,1680
01-Feb-16,Livelihoods,X919DB122070E029D,,,Odeska,Запоріжжя,GCA,Completed,Psychological recovery and labor mobility of affected people,21-Sep-15,29-Feb-16,870
01-Feb-16,Livelihoods,X919DB122070E029D,,,Poltavska,Полтава,GCA,Completed,Psychological recovery and labor mobility of affected people,21-Sep-15,29-Feb-16,450
01-Feb-16,Livelihoods,X919DB122070E029D,,,Kharkivska,Харків,GCA,Completed,Psychological recovery and labor mobility of affected people,21-Sep-15,29-Feb-16,1002
01-Feb-16,Livelihoods,X919DB122070E029D,,,Zaporizka,Запоріжжя,GCA,Completed,Psychological recovery and labor mobility of affected people,21-Sep-15,29-Feb-16,739
01-Feb-16,Livelihoods,X919DB122070E029D,,,Dnipropetrovska,Дніпропетровськ,GCA,Completed,Psychological recovery and labor mobility of affected people,21-Sep-15,29-Feb-16,940
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Краматорськ,GCA,Completed,Psychological recovery and labor mobility of affected people,21-Sep-15,29-Feb-16,1200
01-Feb-16,Livelihoods,X919DB122070E029D,,,Luhanska,Сєвєродонецьк,GCA,Completed,Psychological recovery and labor mobility of affected people,21-Sep-15,29-Feb-16,1350
01-Feb-16,Livelihoods,X919DB122070E029D,,,Kyiv,,GCA,Completed,Community-based projects events aimed at integration of IDPs,21-Sep-15,29-Feb-16,1138
01-Feb-16,Livelihoods,X919DB122070E029D,,,Odeska,Одеса,GCA,Completed,Community-based projects events aimed at integration of IDPs,21-Sep-15,29-Feb-16,312
01-Feb-16,Livelihoods,X919DB122070E029D,,,Poltavska,Полтава,GCA,Completed,Community-based projects events aimed at integration of IDPs,21-Sep-15,29-Feb-16,611
01-Feb-16,Livelihoods,X919DB122070E029D,,,Kharkivska,Харків,GCA,Completed,Community-based projects events aimed at integration of IDPs,21-Sep-15,29-Feb-16,258
01-Feb-16,Livelihoods,X919DB122070E029D,,,Zaporizka,Запоріжжя,GCA,Completed,Community-based projects events aimed at integration of IDPs,21-Sep-15,29-Feb-16,316
01-Feb-16,Livelihoods,X919DB122070E029D,,,Dnipropetrovska,Дніпропетровськ,GCA,Completed,Community-based projects events aimed at integration of IDPs,21-Sep-15,29-Feb-16,1789
01-Feb-16,Livelihoods,X919DB122070E029D,,,Donetska,Краматорськ,GCA,Completed,Community-based projects events aimed at integration of IDPs,21-Sep-15,29-Feb-16,1294
01-Feb-16,Livelihoods,X919DB122070E029D,,,Luhanska,Сєвєродонецьк,GCA,Completed,Community-based projects events aimed at integration of IDPs,21-Sep-15,29-Feb-16,601
01-Feb-16,Logistics,XFD486E9847165055,,,Kyivska,,GCA,Ongoing,Provide coordination on transport and warhouse services,16-Feb-15,,
01-Feb-16,Logistics,XFD486E9847165055,,,Donetska,,GCA,Ongoing,Provide coordination on transport and warhouse services,04-Apr-15,,
01-Feb-16,Logistics,XFD486E9847165055,,,Kyivska,,GCA,Ongoing,Other,16-Feb-15,,
01-Feb-16,Logistics,XFD486E9847165055,,,Kyivska,,GCA,Ongoing,Provide coordination on transport and warhouse services,05-Mar-15,,
01-Feb-16,Logistics,XFD486E9847165055,,,Dnipropetrovska,,GCA,Ongoing,Other,12-Mar-15,,
01-Feb-16,Logistics,XFD486E9847165055,,,Donetska,,GCA,Ongoing,Provide coordination on transport and warhouse services,12-Mar-15,,
01-Feb-16,Logistics,XFD486E9847165055,,,Luhanska,,GCA,Ongoing,Provide coordination on transport and warhouse services,12-Mar-15,,
01-Feb-16,Logistics,XFD486E9847165055,,,Dnipropetrovska,,GCA,Ongoing,Other,12-Mar-15,,
01-Feb-16,Logistics,XFD486E9847165055,,,Donetska,,GCA,Ongoing,Other,12-Mar-15,,
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Вугледар,GCA,Completed,Distribution of hygine items/kits,,,190
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Other,01-Jan-16,31-Jan-16,500
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,200
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,40
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,520
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Мар'їнський,GCA,Completed,Distribution of hygine items/kits,,,300
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Мар'їнський,GCA,Completed,Distribution of hygine items/kits,,,1170
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,40
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,60
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,190
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,70
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,195
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,40
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,50
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,35
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,50
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,90
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,70
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,25
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,210
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,155
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,70
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,25
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,130
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,70
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,40
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Completed,Distribution of hygine items/kits,01-Oct-15,31-Dec-15,50
01-Jan-16,WASH,XAE5E2F03DFB5A921,,,Luhanska,Станично-Луганський,GCA,Ongoing,Other,15-Oct-15,,200000
01-Jan-16,WASH,XAE5E2F03DFB5A921,,,Luhanska,Станично-Луганський,GCA,Ongoing,Other,15-Oct-15,,200000
01-Jan-16,WASH,XC6E1EBE7BF47C7A5,,,Luhanska,Попаснянський,GCA,Ongoing,Other,07-Oct-15,,3945
01-Jan-16,WASH,XD02856D014B490C5,,,Luhanska,Лисичанськ,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,,,Donetska,Первомайськ,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,,,Donetska,Краматорськ,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,,,Luhanska,Лисичанськ,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,,,Luhanska,Лисичанськ,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,,,Luhanska,Лисичанськ,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,,,Luhanska,Лисичанськ,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,XD387F9CEEDBDA129,,Luhanska,,GCA,Ongoing,Distribution of hygine items/kits,,,192
01-Jan-16,WASH,XD02856D014B490C5,,,Luhanska,Попаснянський,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,,,Luhanska,Попаснянський,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,,,Donetska,Слов'янськ,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,,,Luhanska,Лисичанськ,GCA,Ongoing,Distribution of potable water treatment units,,,0
01-Jan-16,WASH,XD02856D014B490C5,XD387F9CEEDBDA129,,Kyiv,,GCA,Ongoing,Distribution of hygine items/kits,,,0
01-Jan-16,WASH,XD187F5C09A67FE92,,,Luhanska,Станично-Луганський,GCA,Ongoing,Other,01-Apr-15,31-Mar-16,0
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Ongoing,Other,01-Jan-16,31-Dec-16,60000
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Ongoing,Other,01-Jan-16,31-Jan-16,1040
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Ongoing,Other,01-Jan-16,31-Jan-16,1040
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Ongoing,Other,01-Jan-16,31-Jan-16,1040
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Ongoing,Other,01-Jan-16,31-Jan-16,1040
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Ongoing,Other,01-Jan-16,31-Jan-16,1040
01-Jan-16,WASH,X7EA881CAA42FECA0,XD387F9CEEDBDA129,,Donetska,Волноваський,GCA,Ongoing,Other,01-Jan-16,31-Jan-16,1000
01-Jan-16,WASH,XC6E1EBE7BF47C7A5,XD387F9CEEDBDA129,,Luhanska,Станично-Луганський,GCA,Ongoing,Other,01-Jan-16,31-Jan-16,55560
01-Jan-16,WASH,X952AD0C22F21BA0,,,Luhanska,Попаснянський,GCA,Ongoing,Distribution of hygine items/kits,18-Nov-15,,45
01-Jan-16,WASH,X952AD0C22F21BA0,,,Luhanska,Попаснянський,GCA,Ongoing,Distribution of hygine items/kits,25-Nov-15,,450
01-Jan-16,WASH,X952AD0C22F21BA0,,,Luhanska,Попаснянський,GCA,Ongoing,Distribution of hygine items/kits,25-Nov-15,,7
01-Jan-16,WASH,X952AD0C22F21BA0,,,Luhanska,Сєвєродонецьк,GCA,Ongoing,Distribution of hygine items/kits,03-Nov-15,,0
01-Jan-16,WASH,X952AD0C22F21BA0,,,Luhanska,Попаснянський,GCA,Ongoing,Distribution of hygine items/kits,12-Nov-15,,250
01-Jan-16,WASH,XD02856D014B490C5,XD387F9CEEDBDA129,,Donetska,Краматорськ,GCA,Ongoing,Hygiene promotion,01-Jan-16,,15000
01-Jan-16,WASH,XD02856D014B490C5,XD387F9CEEDBDA129,,Donetska,Краматорськ,GCA,Ongoing,Hygiene promotion,01-Jan-16,,7000
01-Jan-16,WASH,XC6E1EBE7BF47C7A5,,,Luhanska,Первомайськ,GCA,Ongoing,Other,07-Oct-15,,15312
01-Jan-16,WASH,X952AD0C22F21BA0,,,Luhanska,Попаснянський,GCA,Ongoing,Distribution of hygine items/kits,18-Nov-15,16-Dec-15,96
01-Jan-16,WASH,X952AD0C22F21BA0,,,Luhanska,Попаснянський,GCA,Ongoing,Distribution of hygine items/kits,12-Nov-15,,157
01-Jan-16,WASH,X952AD0C22F21BA0,,,Luhanska,Сєвєродонецьк,GCA,Ongoing,Distribution of hygine items/kits,17-Nov-15,,158
01-Jan-16,WASH,X952AD0C22F21BA0,,,Luhanska,Станично-Луганський,GCA,Ongoing,Distribution of hygine items/kits,,,600
01-Jan-16,WASH,XBB0B11C52ED3275C,XD387F9CEEDBDA129,,Luhanska,Новоайдарський,GCA,Ongoing,Other,,,186
01-Jan-16,WASH,XBB0B11C52ED3275C,XD387F9CEEDBDA129,,Luhanska,Новоайдарський,GCA,Ongoing,Other,,,1000
01-Jan-16,WASH,XBB0B11C52ED3275C,XD387F9CEEDBDA129,,Luhanska,Новоайдарський,GCA,Ongoing,Other,,,1000
01-Jan-16,WASH,XBB0B11C52ED3275C,XD387F9CEEDBDA129,,Luhanska,Новоайдарський,GCA,Ongoing,Other,,,240
01-Jan-16,WASH,XBB0B11C52ED3275C,XD387F9CEEDBDA129,,Luhanska,Новоайдарський,GCA,Ongoing,Other,,,186
